post_url,comment_id,platform,author,comment_text,date,Views,sentiment,like,reply
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgyY5SX0lRiGNDWQIaR4AaABAg,Youtube,@babamkristiano,"thanks for the video kak maudy, mungkin mmg netizen indo lagi emotional dumping ke kak maudy, 

i dont get why people hate the contents too much and maybe ur points is showing the truth that we as indonesian are not 'mindfullness'  anymore because we watch the 'bad news' dan sangat mengalami 'bad news' itu sendiri. in my opinion nothings wrong with the content, maybe its just a bad timing karena sangat begitu banyak 'bad news' yang terjadi membuat orang sangat sensitif

mindfullness is not tone deaf thats why she said untuk MENGKURASI SUMBER TERPERCAYA bukan MENGURANGI BERITA yang ada dengan tujuan tetap waras because if not thats what makes us tidak menjadi mindfullness anymore dan sekali lagi bukan berarti menghindari apalagi tidak peduli tentang apa yang terjadi hari ini.

well, intinya kita smoga tetap waras dalam keadaan yang tidak waras di negara ini.  and being mindfullnes adalah salah satu cara menjadi waras untuk menyelamatkan diri dan orang"" sekitar.",39 minutes ago (edited),,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgxFvYnAnaIik6VY-jR4AaABAg,Youtube,@yriihan,how could you say those words while eating ricotta cheese 😭,41 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgyZUoC34hXVV_byFER4AaABAg,Youtube,@sitasita785,"Berisik lu, udah diem aja, gak punya empati,  gak ngalamin juga",42 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgylS3jNcLRef2oOJ_l4AaABAg,Youtube,@nadhiragadizha7470,"Jarang speak up, sekali speak up malah makin menambah kerusakan, the real lulusan Oxford!",44 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgyzpisOmdZDPylYk8V4AaABAg,Youtube,@Unknowncccs,"JAHAT LO KAK...GAPUNYA EMPATI,  angkuh banget sih",44 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,Ugyz0y52KepqpNga2-x4AaABAg,Youtube,@wahwahwah93,"sabar ka Maudy, banyak buzer sakit hati hahaha",45 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgyWytOzLs1xrlaBJ8N4AaABAg,Youtube,@nadhiragadizha7470,"indonesia itu sebenarnya udah di tahap gawat darurat tapi banyak orang gak menyadarinya, Indonesia kalo dibandingkan negara lain tertinggal jauh banget,baik dari segi ekonomi, kualitas, integritas apapun itu, diperparah lagi dg pemerintahan skrang yg korupsi, kkn nya gila gila²an, dan salah satu contoh Kalimantan yg sekarang itu bukan cuma asap tapi juga pemadaman listrik dan kelangkaan BBM, coba tolong kita bayangkan sejenak... Lalu ujug² si princess ini dengan gaya manjanya nawarin mindfullness,sangat gak relate dengan keadaan negara ini, Indonesia ini jangan ditawarin mindfullness karena gue yakin kita masyarakat yg jadi korban ini lebih pinter gimana caranya menata hati.... Yang paling di perlukan negara ini adalah REVOLUSI BESAR²AN APAPUN ITU, dan itu yg harusnya kalian gaungkan apalagi sekelas lulusan Oxford, so stupid!",46 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgzRtjcKHyiE-nVpifx4AaABAg,Youtube,@dimaswahyuindrajaya5692,Bahasanya gado-gado sekali ya.,46 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgwYR5yBetFMh7d7ZJt4AaABAg,Youtube,@yuniwegmueller3481,Buat aku sendiri tidak ada salahnya  pendapat kamu malah banyak positive nya setelah aku menonton sampe selesai. 🎉✌️,46 minutes ago,,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgzOhK1uirusXHrJya14AaABAg,Youtube,@KurangNutrisi,"i mean she's right guys, dia tuh mention untuk tetep care pada diri sendiri kita, jangan sampai kita terlalu fokus nolong orang lain sampai kita lupa untuk peduli kesehatan fisik dan mental diri sendiri, jangan sampai kita collapse karna ketika diri kita sendiri isn't right gimana mau bantu orang lain. dan maudy bukan mengajak nutup mata melainkan menyaring konten kita dengan memilih news dari sumber yang terpercaya karena tidak sedikit media-media yang melebih-lebihkan atau mengurang-ngurangkain suatu berita agar kapasitas informasi yang kita terima tidak overloaded.",47 minutes ago (edited),,,,0
https://www.youtube.com/watch?v=r1DSH9AQXLU,UgzXgY1LH3nh2Qu2Sl14AaABAg,Youtube,@estuard9830,"Jahat banget kehidupan buruk orang lain cuma dianggep berita buruk dan diabaikan, sepele itu kah orang lain bagimu",47 minutes ago,,,,0
